Id_Vente;Date_vente;Valeur_fonciere;Id_bien
2020-016184;2020-03-23;102000;16184
2020-016185;2020-03-24;399400;16185
2020-016186;2020-03-24;102000;16186
2020-016187;2020-03-24;125000;16187
2020-016188;2020-03-24;80000;16188
2020-016189;2020-03-24;131800;16189
2020-016190;2020-03-24;96000;16190
2020-016191;2020-03-24;47000;16191
2020-016192;2020-03-24;61500;16192
2020-016193;2020-03-24;128000;16193
2020-016194;2020-03-24;128000;16194
2020-016195;2020-03-24;162000;16195
2020-016196;2020-03-24;125660;16196
2020-016197;2020-03-24;207000;16197
2020-016198;2020-03-24;58000;16198
2020-016199;2020-03-24;136200;16199
2020-016200;2020-03-24;138100;16200
2020-016201;2020-03-24;203100;16201
2020-016202;2020-03-24;70000;16202
2020-016203;2020-03-24;83000;16203
2020-016204;2020-03-24;134500;16204
2020-016205;2020-03-24;148500;16205
2020-016206;2020-03-24;191828;16206
2020-016207;2020-03-24;89900;16207
2020-016208;2020-03-24;190000;16208
2020-016209;2020-03-24;509920;16209
2020-016210;2020-03-24;88900;16210
2020-016211;2020-03-24;364347;16211
2020-016212;2020-03-24;110000;16212
2020-016213;2020-03-24;225600;16213
2020-016214;2020-03-24;5500000;16214
2020-016215;2020-03-24;665000;16215
2020-016216;2020-03-24;752700;16216
2020-016217;2020-03-24;239176;16217
2020-016218;2020-03-24;560000;16218
2020-016219;2020-03-24;521250;16219
2020-016220;2020-03-24;2920700;16220
2020-016221;2020-03-24;153000;16221
2020-016222;2020-03-24;1000000;16222
2020-016223;2020-03-24;409000;16223
2020-016224;2020-03-24;935700;16224
2020-016225;2020-03-24;100000;16225
2020-016226;2020-03-24;100000;16226
2020-016227;2020-03-24;488350;16227
2020-016228;2020-03-24;285000;16228
2020-016229;2020-03-24;226600;16229
2020-016230;2020-03-24;147500;16230
2020-016231;2020-03-24;80000;16231
2020-016232;2020-03-24;45223;16232
2020-016233;2020-03-24;235000;16233
2020-016234;2020-03-24;330000;16234
2020-016235;2020-03-24;186000;16235
2020-016236;2020-03-24;232000;16236
2020-016237;2020-03-24;478300;16237
2020-016238;2020-03-24;194200;16238
2020-016239;2020-03-24;396700;16239
2020-016240;2020-03-24;1158016;16240
2020-016241;2020-03-24;242000;16241
2020-016242;2020-03-24;195000;16242
2020-016243;2020-03-24;230000;16243
2020-016244;2020-03-25;132300;16244
2020-016245;2020-03-25;62000;16245
2020-016246;2020-03-25;112880;16246
2020-016247;2020-03-25;147360;16247
2020-016248;2020-03-25;139000;16248
2020-016249;2020-03-25;105700;16249
2020-016250;2020-03-25;154500;16250
2020-016251;2020-03-25;47000;16251
2020-016252;2020-03-25;105600;16252
2020-016253;2020-03-25;123500;16253
2020-016254;2020-03-25;70000;16254
2020-016255;2020-03-25;179820;16255
2020-016256;2020-03-25;95000;16256
2020-016257;2020-03-25;160000;16257
2020-016258;2020-03-25;125500;16258
2020-016259;2020-03-25;69200;16259
2020-016260;2020-03-25;147000;16260
2020-016261;2020-03-25;32000;16261
2020-016262;2020-03-25;125000;16262
2020-016263;2020-03-25;210000;16263
2020-016264;2020-03-25;43800;16264
2020-016265;2020-03-25;176915;16265
2020-016266;2020-03-25;340000;16266
2020-016267;2020-03-25;126000;16267
2020-016268;2020-03-25;121000;16268
2020-016269;2020-03-25;240540;16269
2020-016270;2020-03-25;300000;16270
2020-016271;2020-03-25;490500;16271
2020-016272;2020-03-25;127000;16272
2020-016273;2020-03-25;221430;16273
2020-016274;2020-03-25;75000;16274
2020-016275;2020-03-25;30207,64;16275
2020-016276;2020-03-25;844450;16276
2020-016277;2020-03-25;330000;16277
2020-016278;2020-03-25;1025350;16278
2020-016279;2020-03-25;1682000;16279
2020-016280;2020-03-25;2730000;16280
2020-016281;2020-03-25;622500;16281
2020-016282;2020-03-25;890000;16282
2020-016283;2020-03-25;237250;16283
2020-016284;2020-03-25;820000;16284
2020-016285;2020-03-25;287290;16285
2020-016286;2020-03-25;1056850;16286
2020-016287;2020-03-25;162500;16287
2020-016288;2020-03-25;1750000;16288
2020-016289;2020-03-25;591000;16289
2020-016290;2020-03-25;649000;16290
2020-016291;2020-03-25;263520;16291
2020-016292;2020-03-25;173000;16292
2020-016293;2020-03-25;76000;16293
2020-016294;2020-03-25;445000;16294
2020-016295;2020-03-25;144000;16295
2020-016296;2020-03-25;690500;16296
2020-016297;2020-03-25;136500;16297
2020-016298;2020-03-25;74750;16298
2020-016299;2020-03-25;213000;16299
2020-016300;2020-03-25;240000;16300
2020-016301;2020-03-25;538900;16301
2020-016302;2020-03-25;1351981;16302
2020-016303;2020-03-25;290000;16303
2020-016304;2020-03-25;131000;16304
2020-016305;2020-03-25;151000;16305
2020-016306;2020-03-25;224500;16306
2020-016307;2020-03-25;217000;16307
2020-016308;2020-03-25;91000;16308
2020-016309;2020-03-25;56000;16309
2020-016310;2020-03-26;271000;16310
2020-016311;2020-03-26;26630;16311
2020-016312;2020-03-26;240000;16312
2020-016313;2020-03-26;202000;16313
2020-016314;2020-03-26;251750;16314
2020-016315;2020-03-26;141000;16315
2020-016316;2020-03-26;101000;16316
2020-016317;2020-03-26;147000;16317
2020-016318;2020-03-26;74000;16318
2020-016319;2020-03-26;133000;16319
2020-016320;2020-03-26;40000;16320
2020-016321;2020-03-26;78500;16321
2020-016322;2020-03-26;157000;16322
2020-016323;2020-03-26;100000;16323
2020-016324;2020-03-26;64750;16324
2020-016325;2020-03-26;48000;16325
2020-016326;2020-03-26;108000;16326
2020-016327;2020-03-26;47000;16327
2020-016328;2020-03-26;219755;16328
2020-016329;2020-03-26;150000;16329
2020-016330;2020-03-26;85800;16330
2020-016331;2020-03-26;157075;16331
2020-016332;2020-03-26;136500;16332
2020-016333;2020-03-26;82650;16333
2020-016334;2020-03-26;214000;16334
2020-016335;2020-03-26;158400;16335
2020-016336;2020-03-26;179000;16336
2020-016337;2020-03-26;413500;16337
2020-016338;2020-03-26;347740;16338
2020-016339;2020-03-26;146680;16339
2020-016340;2020-03-26;153000;16340
2020-016341;2020-03-26;150000;16341
2020-016342;2020-03-26;218980;16342
2020-016343;2020-03-26;365000;16343
2020-016344;2020-03-26;217820;16344
2020-016345;2020-03-26;147180;16345
2020-016346;2020-03-26;1700000;16346
2020-016347;2020-03-26;1040000;16347
2020-016348;2020-03-26;2350000;16348
2020-016349;2020-03-26;430000;16349
2020-016350;2020-03-26;381000;16350
2020-016351;2020-03-26;1045000;16351
2020-016352;2020-03-26;498000;16352
2020-016353;2020-03-26;684950;16353
2020-016354;2020-03-26;296800;16354
2020-016355;2020-03-26;867000;16355
2020-016356;2020-03-26;1355000;16356
2020-016357;2020-03-26;7200000;16357
2020-016358;2020-03-26;981100;16358
2020-016359;2020-03-26;640400;16359
2020-016360;2020-03-26;607200;16360
2020-016361;2020-03-26;130000;16361
2020-016362;2020-03-26;422820;16362
2020-016363;2020-03-26;617436;16363
2020-016364;2020-03-26;86000;16364
2020-016365;2020-03-26;104500;16365
2020-016366;2020-03-26;235000;16366
2020-016367;2020-03-26;69000;16367
2020-016368;2020-03-26;223000;16368
2020-016369;2020-03-26;145000;16369
2020-016370;2020-03-26;354050;16370
2020-016371;2020-03-26;235220;16371
2020-016372;2020-03-26;231000;16372
2020-016373;2020-03-26;88000;16373
2020-016374;2020-03-26;281000;16374
2020-016375;2020-03-26;106000;16375
2020-016376;2020-03-26;236000;16376
2020-016377;2020-03-26;485000;16377
2020-016378;2020-03-26;341400;16378
2020-016379;2020-03-26;556000;16379
2020-016380;2020-03-26;254450;16380
2020-016381;2020-03-26;592000;16381
2020-016382;2020-03-26;213000;16382
2020-016383;2020-03-26;98398;16383
2020-016384;2020-03-26;325000;16384
2020-016385;2020-03-26;64000;16385
2020-016386;2020-03-27;170000;16386
2020-016387;2020-03-27;43000;16387
2020-016388;2020-03-27;145000;16388
2020-016389;2020-03-27;80000;16389
2020-016390;2020-03-27;60000;16390
2020-016391;2020-03-27;69000;16391
2020-016392;2020-03-27;122500;16392
2020-016393;2020-03-27;170500;16393
2020-016394;2020-03-27;364000;16394
2020-016395;2020-03-27;185000;16395
2020-016396;2020-03-27;110000;16396
2020-016397;2020-03-27;212500;16397
2020-016398;2020-03-27;65700;16398
2020-016399;2020-03-27;145800;16399
2020-016400;2020-03-27;74000;16400
2020-016401;2020-03-27;43500;16401
2020-016402;2020-03-27;166000;16402
2020-016403;2020-03-27;125000;16403
2020-016404;2020-03-27;60500;16404
2020-016405;2020-03-27;32500;16405
2020-016406;2020-03-27;33000;16406
2020-016407;2020-03-27;96500;16407
2020-016408;2020-03-27;76900;16408
2020-016409;2020-03-27;108000;16409
2020-016410;2020-03-27;270000;16410
2020-016411;2020-03-27;342150;16411
2020-016412;2020-03-27;237775;16412
2020-016413;2020-03-27;87000;16413
2020-016414;2020-03-27;162000;16414
2020-016415;2020-03-27;166347;16415
2020-016416;2020-03-27;175000;16416
2020-016417;2020-03-27;92280;16417
2020-016418;2020-03-27;142670;16418
2020-016419;2020-03-27;15000;16419
2020-016420;2020-03-27;93740;16420
2020-016421;2020-03-27;179550;16421
2020-016422;2020-03-27;89540;16422
2020-016423;2020-03-27;341000;16423
2020-016424;2020-03-27;89000;16424
2020-016425;2020-03-27;97000;16425
2020-016426;2020-03-27;60000;16426
2020-016427;2020-03-27;146500;16427
2020-016428;2020-03-27;204000;16428
2020-016429;2020-03-27;183000;16429
2020-016430;2020-03-27;112750;16430
2020-016431;2020-03-27;54000;16431
2020-016432;2020-03-27;122700;16432
2020-016433;2020-03-27;142400;16433
2020-016434;2020-03-27;117000;16434
2020-016435;2020-03-27;115000;16435
2020-016436;2020-03-27;128000;16436
2020-016437;2020-03-27;157000;16437
2020-016438;2020-03-27;74000;16438
2020-016439;2020-03-27;114000;16439
2020-016440;2020-03-27;129000;16440
2020-016441;2020-03-27;155000;16441
2020-016442;2020-03-27;75000;16442
2020-016443;2020-03-27;50500;16443
2020-016444;2020-03-27;170000;16444
2020-016445;2020-03-27;100000;16445
2020-016446;2020-03-27;195300;16446
2020-016447;2020-03-27;268000;16447
2020-016448;2020-03-27;65280;16448
2020-016449;2020-03-27;63577;16449
2020-016450;2020-03-27;314330;16450
2020-016451;2020-03-27;117000;16451
2020-016452;2020-03-27;155000;16452
2020-016453;2020-03-27;172000;16453
2020-016454;2020-03-27;125200;16454
2020-016455;2020-03-27;195000;16455
2020-016456;2020-03-27;42250;16456
2020-016457;2020-03-27;237500;16457
2020-016458;2020-03-27;315000;16458
2020-016459;2020-03-27;480000;16459
2020-016460;2020-03-27;540000;16460
2020-016461;2020-03-27;237053;16461
2020-016462;2020-03-27;354450;16462
2020-016463;2020-03-27;1271320;16463
2020-016464;2020-03-27;1104000;16464
2020-016465;2020-03-27;1854400;16465
2020-016466;2020-03-27;544000;16466
2020-016467;2020-03-27;334850;16467
2020-016468;2020-03-27;689000;16468
2020-016469;2020-03-27;179000;16469
2020-016470;2020-03-27;296300;16470
2020-016471;2020-03-27;337600;16471
2020-016472;2020-03-27;467885;16472
2020-016473;2020-03-27;300000;16473
2020-016474;2020-03-27;557850;16474
2020-016475;2020-03-27;255000;16475
2020-016476;2020-03-27;876000;16476
2020-016477;2020-03-27;485000;16477
2020-016478;2020-03-27;325000;16478
2020-016479;2020-03-27;190000;16479
2020-016480;2020-03-27;710690;16480
2020-016481;2020-03-27;1210000;16481
2020-016482;2020-03-27;1729500;16482
2020-016483;2020-03-27;509000;16483
2020-016484;2020-03-27;385000;16484
2020-016485;2020-03-27;230000;16485
2020-016486;2020-03-27;521516,3;16486
2020-016487;2020-03-27;944300;16487
2020-016488;2020-03-27;172000;16488
2020-016489;2020-03-27;117000;16489
2020-016490;2020-03-27;713360;16490
2020-016491;2020-03-27;303000;16491
2020-016492;2020-03-27;250750;16492
2020-016493;2020-03-27;213000;16493
2020-016494;2020-03-27;270000;16494
2020-016495;2020-03-27;112000;16495
2020-016496;2020-03-27;267000;16496
2020-016497;2020-03-27;342996,5;16497
2020-016498;2020-03-27;290500;16498
2020-016499;2020-03-27;348050;16499
2020-016500;2020-03-27;150300;16500
2020-016501;2020-03-27;152000;16501
2020-016502;2020-03-27;294200;16502
2020-016503;2020-03-27;140000;16503
2020-016504;2020-03-27;166100;16504
2020-016505;2020-03-27;209001,19;16505
2020-016506;2020-03-27;334300;16506
2020-016507;2020-03-27;66000;16507
2020-016508;2020-03-27;70224,52;16508
2020-016509;2020-03-27;270000;16509
2020-016510;2020-03-27;308000;16510
2020-016511;2020-03-27;125000;16511
2020-016512;2020-03-27;278500;16512
2020-016513;2020-03-27;295000;16513
2020-016514;2020-03-27;73000;16514
2020-016515;2020-03-27;115000;16515
2020-016516;2020-03-27;44000;16516
2020-016517;2020-03-27;29000;16517
2020-016518;2020-03-27;77600;16518
2020-016519;2020-03-27;65800;16519
2020-016520;2020-03-27;96700;16520
2020-016521;2020-03-27;95000;16521
2020-016522;2020-03-27;131000;16522
2020-016523;2020-03-27;156000;16523
2020-016524;2020-03-27;142300;16524
2020-016525;2020-03-27;210135;16525
2020-016526;2020-03-27;312000;16526
2020-016527;2020-03-27;406000;16527
2020-016528;2020-03-27;170000;16528
2020-016529;2020-03-27;313000;16529
2020-016530;2020-03-27;346500;16530
2020-016531;2020-03-27;281000;16531
2020-016532;2020-03-27;300000;16532
2020-016533;2020-03-27;160000;16533
2020-016534;2020-03-27;267000;16534
2020-016535;2020-03-27;242600;16535
2020-016536;2020-03-27;113000;16536
2020-016537;2020-03-27;271450;16537
2020-016538;2020-03-27;115000;16538
2020-016539;2020-03-27;145000;16539
2020-016540;2020-03-27;120000;16540
2020-016541;2020-03-27;265000;16541
2020-016542;2020-03-27;405460;16542
2020-016543;2020-03-27;190000;16543
2020-016544;2020-03-27;223000;16544
2020-016545;2020-03-27;330000;16545
2020-016546;2020-03-27;130000;16546
2020-016547;2020-03-27;258000;16547
2020-016548;2020-03-27;460500;16548
2020-016549;2020-03-27;325000;16549
2020-016550;2020-03-27;641000;16550
2020-016551;2020-03-27;137600;16551
2020-016552;2020-03-27;149600;16552
2020-016553;2020-03-27;167000;16553
2020-016554;2020-03-27;145350;16554
2020-016555;2020-03-27;335723;16555
2020-016556;2020-03-27;232000;16556
2020-016557;2020-03-27;185000;16557
2020-016558;2020-03-27;122000;16558
2020-016559;2020-03-27;125000;16559
2020-016560;2020-03-28;239100;16560
2020-016561;2020-03-30;750000;16561
2020-016562;2020-03-30;159348;16562
2020-016563;2020-03-30;63000;16563
2020-016564;2020-03-30;82000;16564
2020-016565;2020-03-30;55005;16565
2020-016566;2020-03-30;260000;16566
2020-016567;2020-03-30;139500;16567
2020-016568;2020-03-30;146400;16568
2020-016569;2020-03-30;125000;16569
2020-016570;2020-03-30;399000;16570
2020-016571;2020-03-30;247500;16571
2020-016572;2020-03-30;114000;16572
2020-016573;2020-03-30;114220;16573
2020-016574;2020-03-30;105000;16574
2020-016575;2020-03-30;61600;16575
2020-016576;2020-03-30;59579;16576
2020-016577;2020-03-30;103000;16577
2020-016578;2020-03-30;55000;16578
2020-016579;2020-03-30;132660;16579
2020-016580;2020-03-30;134000;16580
2020-016581;2020-03-30;95000;16581
2020-016582;2020-03-30;148000;16582
2020-016583;2020-03-30;137000;16583
2020-016584;2020-03-30;55000;16584
2020-016585;2020-03-30;80000;16585
2020-016586;2020-03-30;195000;16586
2020-016587;2020-03-30;215050;16587
2020-016588;2020-03-30;449300;16588
2020-016589;2020-03-30;366300;16589
2020-016590;2020-03-30;450000;16590
2020-016591;2020-03-30;215000;16591
2020-016592;2020-03-30;932400;16592
2020-016593;2020-03-30;770000;16593
2020-016594;2020-03-30;31000;16594
2020-016595;2020-03-30;857600;16595
2020-016596;2020-03-30;442000;16596
2020-016597;2020-03-30;960000;16597
2020-016598;2020-03-30;205500;16598
2020-016599;2020-03-30;405000;16599
2020-016600;2020-03-30;344700;16600
2020-016601;2020-03-30;660000;16601
2020-016602;2020-03-30;1048000;16602
2020-016603;2020-03-30;190300;16603
2020-016604;2020-03-30;105800;16604
2020-016605;2020-03-30;299000;16605
2020-016606;2020-03-30;116480;16606
2020-016607;2020-03-30;72000;16607
2020-016608;2020-03-30;230000;16608
2020-016609;2020-03-30;235000;16609
2020-016610;2020-03-30;397000;16610
2020-016611;2020-03-30;548850;16611
2020-016612;2020-03-30;214000;16612
2020-016613;2020-03-30;145000;16613
2020-016614;2020-03-30;132050;16614
2020-016615;2020-03-30;88800;16615
2020-016616;2020-03-30;195000;16616
2020-016617;2020-03-30;194901;16617
2020-016618;2020-03-30;24000;16618
2020-016619;2020-03-30;165200;16619
2020-016620;2020-03-30;219000;16620
2020-016621;2020-03-30;226000;16621
2020-016622;2020-03-30;212000;16622
2020-016623;2020-03-30;537000;16623
2020-016624;2020-03-30;197205;16624
2020-016625;2020-03-30;225100;16625
2020-016626;2020-03-30;322500;16626
2020-016627;2020-03-30;216245;16627
2020-016628;2020-03-30;248000;16628
2020-016629;2020-03-30;78200;16629
2020-016630;2020-03-30;142000;16630
2020-016631;2020-03-30;334470;16631
2020-016632;2020-03-30;77500;16632
2020-016633;2020-03-31;164000;16633
2020-016634;2020-03-31;114500;16634
2020-016635;2020-03-31;47200;16635
2020-016636;2020-03-31;96700;16636
2020-016637;2020-03-31;345000;16637
2020-016638;2020-03-31;76000;16638
2020-016639;2020-03-31;235000;16639
2020-016640;2020-03-31;494000;16640
2020-016641;2020-03-31;92500;16641
2020-016642;2020-03-31;798000;16642
2020-016643;2020-03-31;250693;16643
2020-016644;2020-03-31;78000;16644
2020-016645;2020-03-31;61000;16645
2020-016646;2020-03-31;415700;16646
2020-016647;2020-03-31;114000;16647
2020-016648;2020-03-31;72000;16648
2020-016649;2020-03-31;71000;16649
2020-016650;2020-03-31;41000;16650
2020-016651;2020-03-31;147900;16651
2020-016652;2020-03-31;84563;16652
2020-016653;2020-03-31;20000;16653
2020-016654;2020-03-31;126000;16654
2020-016655;2020-03-31;220000;16655
2020-016656;2020-03-31;312000;16656
2020-016657;2020-03-31;107500;16657
2020-016658;2020-03-31;72700;16658
2020-016659;2020-03-31;97500;16659
2020-016660;2020-03-31;128130;16660
2020-016661;2020-03-31;651650;16661
2020-016662;2020-03-31;37523;16662
2020-016663;2020-03-31;520000;16663
2020-016664;2020-03-31;119784;16664
2020-016665;2020-03-31;34800;16665
2020-016666;2020-03-31;174500;16666
2020-016667;2020-03-31;132220;16667
2020-016668;2020-03-31;163800;16668
2020-016669;2020-03-31;211500;16669
2020-016670;2020-03-31;122000;16670
2020-016671;2020-03-31;141000;16671
2020-016672;2020-03-31;311700;16672
